date,time,window_id,student_id,quantity
2026-02-02,13:55,2,S147,1
2026-02-02,11:03,2,S176,2
2026-02-02,11:11,2,S024,3
2026-02-02,11:27,2,S016,3
2026-02-02,13:05,2,S045,2
2026-02-02,12:52,2,S127,1
2026-02-02,13:45,2,S074,1
2026-02-02,13:43,2,S114,4
2026-02-02,11:32,2,S046,1
2026-02-02,11:16,2,S139,2
2026-02-02,13:12,2,S020,2
2026-02-02,11:11,2,S059,2
2026-02-02,11:25,2,S142,4
2026-02-02,12:32,2,S054,1
2026-02-02,12:47,2,S002,1
2026-02-02,13:56,2,S177,1
2026-02-02,11:04,2,S127,1
2026-02-02,12:57,2,S192,1
2026-02-02,12:05,2,S115,1
2026-02-02,17:47,2,S185,2
2026-02-02,18:44,2,S020,3
2026-02-02,19:16,2,S078,1
2026-02-02,19:51,2,S179,1
2026-02-02,18:20,2,S059,3
2026-02-02,19:10,2,S091,1
2026-02-02,18:29,2,S189,1
2026-02-02,18:29,2,S038,1
2026-02-02,17:47,2,S010,1
2026-02-02,17:50,2,S162,1
2026-02-02,17:25,2,S192,4
2026-02-02,19:57,2,S152,1
2026-02-02,17:13,2,S101,1
2026-02-02,18:09,2,S051,1
2026-02-02,17:31,2,S126,1
2026-02-02,18:14,2,S156,2
2026-02-02,19:31,2,S041,2
2026-02-02,18:42,2,S028,2
2026-02-02,17:20,2,S032,1
2026-02-02,17:33,2,S107,3
2026-02-02,18:00,2,S076,2
2026-02-02,21:43,2,S142,2
2026-02-02,20:33,2,S186,1
2026-02-02,07:23,3,S010,1
2026-02-02,08:23,3,S097,3
2026-02-02,07:58,3,S133,3
2026-02-02,08:35,3,S179,3
2026-02-02,11:57,3,S083,1
2026-02-02,13:36,3,S165,2
2026-02-02,13:15,3,S161,1
2026-02-02,12:56,3,S131,1
2026-02-02,11:24,3,S027,1
2026-02-02,13:31,3,S187,1
2026-02-02,12:04,3,S198,1
2026-02-02,12:45,3,S200,2
2026-02-02,11:30,3,S163,1
2026-02-02,11:20,3,S158,2
2026-02-02,11:50,3,S082,1
2026-02-02,12:20,3,S181,1
2026-02-02,11:59,3,S022,1
2026-02-02,13:56,3,S130,1
2026-02-02,12:15,3,S009,1
2026-02-02,12:16,3,S076,1
2026-02-02,11:01,3,S021,1
2026-02-02,12:29,3,S115,1
2026-02-02,19:24,3,S096,1
2026-02-02,17:59,3,S071,3
2026-02-02,17:45,3,S165,1
2026-02-02,17:20,3,S097,2
2026-02-02,19:30,3,S115,2
2026-02-02,19:01,3,S120,3
2026-02-02,17:20,3,S165,2
2026-02-02,18:20,3,S140,1
2026-02-02,17:46,3,S023,2
2026-02-02,17:08,3,S134,3
2026-02-02,17:45,3,S194,1
2026-02-02,18:22,3,S023,1
2026-02-02,18:25,3,S181,1
2026-02-02,18:44,3,S023,2
2026-02-02,17:28,3,S196,2
2026-02-02,18:14,3,S166,1
2026-02-02,20:03,3,S135,1
2026-02-02,20:02,3,S060,1
2026-02-02,07:32,4,S181,1
2026-02-02,08:01,4,S015,2
2026-02-02,08:35,4,S052,1
2026-02-02,07:13,4,S126,2
2026-02-02,07:22,4,S118,1
2026-02-02,13:57,4,S048,1
2026-02-02,13:00,4,S073,1
2026-02-02,12:35,4,S065,1
2026-02-02,13:16,4,S078,1
2026-02-02,12:07,4,S134,3
2026-02-02,13:41,4,S053,2
2026-02-02,11:07,4,S028,4
2026-02-02,13:59,4,S169,1
2026-02-02,13:47,4,S177,4
2026-02-02,13:13,4,S093,1
2026-02-02,12:03,4,S077,1
2026-02-02,11:32,4,S004,1
2026-02-02,11:53,4,S086,1
2026-02-02,11:31,4,S097,2
2026-02-02,12:25,4,S150,1
2026-02-02,12:35,4,S171,1
2026-02-02,11:04,4,S008,2
2026-02-02,13:03,4,S001,1
2026-02-02,12:28,4,S049,1
2026-02-02,11:03,4,S127,1
2026-02-02,13:56,4,S189,2
2026-02-02,11:19,4,S078,2
2026-02-02,11:16,4,S053,1
2026-02-02,17:58,4,S008,1
2026-02-02,18:11,4,S023,1
2026-02-02,19:15,4,S178,2
2026-02-02,19:17,4,S180,1
2026-02-02,19:30,4,S178,1
2026-02-02,17:13,4,S174,1
2026-02-02,18:01,4,S111,1
2026-02-02,18:26,4,S004,1
2026-02-02,19:57,4,S017,2
2026-02-02,18:45,4,S123,1
2026-02-02,17:51,4,S172,1
2026-02-02,18:55,4,S177,2
2026-02-02,18:51,4,S167,2
2026-02-02,17:55,4,S144,1
2026-02-02,19:31,4,S191,1
2026-02-02,20:18,4,S135,1
2026-02-02,07:23,5,S150,1
2026-02-02,07:20,5,S046,1
2026-02-02,08:23,5,S079,1
2026-02-02,07:52,5,S173,1
2026-02-02,13:26,5,S173,1
2026-02-02,12:56,5,S092,2
2026-02-02,13:29,5,S045,4
2026-02-02,11:21,5,S161,1
2026-02-02,11:38,5,S044,2
2026-02-02,13:08,5,S178,1
2026-02-02,12:05,5,S129,1
2026-02-02,13:02,5,S064,1
2026-02-02,13:42,5,S176,2
2026-02-02,19:50,5,S101,3
2026-02-02,19:59,5,S106,2
2026-02-02,17:36,5,S029,1
2026-02-02,17:40,5,S048,1
2026-02-02,19:00,5,S028,1
2026-02-02,18:09,5,S083,1
2026-02-02,17:48,5,S139,2
2026-02-02,19:06,5,S008,2
2026-02-02,20:18,5,S048,2
2026-02-03,07:04,1,S031,1
2026-02-03,08:22,1,S196,2
2026-02-03,08:21,1,S126,2
2026-02-03,08:40,1,S156,1
2026-02-03,07:31,1,S150,2
2026-02-03,08:48,1,S195,1
2026-02-03,08:43,1,S013,2
2026-02-03,08:48,1,S178,1
2026-02-03,07:05,1,S184,1
2026-02-03,07:29,1,S198,3
2026-02-03,08:02,1,S135,1
2026-02-03,07:39,1,S043,2
2026-02-03,07:59,1,S051,1
2026-02-03,08:17,1,S177,1
2026-02-03,07:16,1,S156,1
2026-02-03,07:57,1,S011,1
2026-02-03,08:38,1,S046,1
2026-02-03,07:12,1,S116,1
2026-02-03,07:49,1,S066,1
2026-02-03,08:55,1,S059,1
2026-02-03,08:51,1,S026,4
2026-02-03,07:08,1,S155,4
2026-02-03,07:28,1,S111,1
2026-02-03,07:45,1,S178,2
2026-02-03,11:26,1,S184,1
2026-02-03,13:27,1,S023,2
2026-02-03,12:56,1,S120,2
2026-02-03,13:58,1,S036,3
2026-02-03,11:01,1,S147,1
2026-02-03,11:42,1,S169,2
2026-02-03,13:23,1,S051,1
2026-02-03,13:26,1,S011,4
2026-02-03,11:12,1,S035,1
2026-02-03,13:44,1,S161,2
2026-02-03,11:07,1,S176,2
2026-02-03,11:19,1,S070,2
2026-02-03,12:51,1,S170,1
2026-02-03,12:30,1,S116,3
2026-02-03,13:40,1,S019,1
2026-02-03,11:42,1,S131,2
2026-02-03,11:55,1,S025,1
2026-02-03,13:10,1,S193,1
2026-02-03,12:53,1,S068,1
2026-02-03,12:03,1,S095,1
2026-02-03,12:01,1,S186,1
2026-02-03,12:25,1,S058,1
2026-02-03,13:58,1,S158,1
2026-02-03,13:56,1,S163,2
2026-02-03,11:15,1,S025,3
2026-02-03,12:38,1,S017,1
2026-02-03,13:05,1,S198,1
2026-02-03,13:02,1,S147,1
2026-02-03,13:51,1,S177,1
2026-02-03,13:20,1,S121,2
2026-02-03,13:31,1,S177,2
2026-02-03,13:44,1,S196,1
2026-02-03,13:50,1,S031,1
2026-02-03,13:31,1,S199,1
2026-02-03,13:04,1,S069,2
2026-02-03,12:55,1,S132,4
2026-02-03,11:20,1,S069,1
2026-02-03,13:12,1,S097,1
2026-02-03,13:43,1,S126,3
2026-02-03,13:42,1,S157,3
2026-02-03,11:51,1,S107,1
2026-02-03,13:34,1,S147,1
2026-02-03,13:33,1,S186,1
2026-02-03,13:56,1,S064,1
2026-02-03,11:38,1,S047,1
2026-02-03,13:51,1,S154,1
2026-02-03,13:17,1,S098,1
2026-02-03,11:16,1,S111,1
2026-02-03,13:25,1,S049,2
2026-02-03,12:59,1,S141,1
2026-02-03,13:52,1,S146,1
2026-02-03,12:12,1,S110,1
2026-02-03,13:31,1,S116,1
2026-02-03,12:07,1,S032,4
2026-02-03,12:48,1,S023,1
2026-02-03,12:06,1,S032,1
2026-02-03,13:43,1,S186,2
2026-02-03,11:00,1,S160,1
2026-02-03,13:17,1,S062,3
2026-02-03,11:14,1,S074,1
2026-02-03,13:22,1,S182,1
2026-02-03,13:20,1,S116,1
2026-02-03,11:34,1,S024,1
2026-02-03,13:47,1,S125,2
2026-02-03,11:06,1,S105,2
2026-02-03,11:15,1,S049,1
2026-02-03,11:17,1,S062,1
2026-02-03,13:19,1,S099,2
2026-02-03,12:13,1,S021,3
2026-02-03,12:45,1,S116,1
2026-02-03,13:48,1,S074,1
2026-02-03,11:56,1,S176,1
2026-02-03,12:20,1,S130,3
2026-02-03,13:24,1,S110,1
2026-02-03,11:45,1,S179,1
2026-02-03,13:24,1,S104,2
2026-02-03,11:13,1,S070,1
2026-02-03,13:18,1,S150,1
2026-02-03,11:43,1,S023,1
2026-02-03,12:45,1,S100,1
2026-02-03,12:24,1,S112,1
2026-02-03,13:28,1,S072,1
2026-02-03,12:14,1,S067,1
2026-02-03,18:10,1,S150,1
2026-02-03,19:33,1,S010,2
2026-02-03,18:23,1,S059,2
2026-02-03,17:45,1,S182,1
2026-02-03,17:16,1,S066,1
2026-02-03,18:09,1,S112,1
2026-02-03,18:55,1,S093,1
2026-02-03,17:33,1,S024,1
2026-02-03,19:03,1,S190,2
2026-02-03,17:18,1,S043,1
2026-02-03,17:01,1,S025,1
2026-02-03,17:49,1,S046,1
2026-02-03,19:07,1,S110,2
2026-02-03,19:11,1,S048,1
2026-02-03,17:50,1,S044,2
2026-02-03,18:32,1,S022,1
2026-02-03,18:08,1,S121,3
2026-02-03,17:54,1,S156,3
2026-02-03,18:36,1,S146,1
2026-02-03,17:45,1,S064,1
2026-02-03,17:40,1,S111,1
2026-02-03,17:00,1,S136,1
2026-02-03,18:43,1,S120,2
2026-02-03,19:29,1,S091,2
2026-02-03,19:36,1,S193,2
2026-02-03,18:33,1,S157,2
2026-02-03,17:51,1,S019,1
2026-02-03,19:23,1,S123,1
2026-02-03,18:24,1,S007,2
2026-02-03,18:31,1,S005,1
2026-02-03,17:27,1,S116,2
2026-02-03,19:50,1,S079,1
2026-02-03,18:15,1,S059,1
2026-02-03,18:16,1,S147,4
2026-02-03,18:56,1,S034,1
2026-02-03,18:03,1,S038,4
2026-02-03,19:59,1,S096,4
2026-02-03,17:22,1,S127,2
2026-02-03,17:38,1,S132,2
2026-02-03,19:30,1,S123,1
2026-02-03,17:22,1,S158,3
2026-02-03,17:00,1,S184,1
2026-02-03,18:03,1,S056,1
2026-02-03,19:33,1,S097,2
2026-02-03,19:29,1,S110,1
2026-02-03,17:51,1,S131,1
2026-02-03,18:27,1,S182,1
2026-02-03,19:47,1,S046,1
2026-02-03,18:21,1,S074,3
2026-02-03,17:09,1,S199,1
2026-02-03,18:17,1,S079,3
2026-02-03,17:08,1,S146,2
2026-02-03,17:26,1,S110,2
2026-02-03,19:36,1,S054,1
2026-02-03,17:04,1,S010,2
2026-02-03,18:46,1,S147,1
2026-02-03,17:59,1,S146,2
2026-02-03,18:39,1,S150,1
2026-02-03,18:36,1,S190,3
2026-02-03,18:40,1,S195,4
2026-02-03,19:43,1,S153,1
2026-02-03,20:14,1,S074,1
2026-02-03,21:32,1,S104,2
2026-02-03,20:37,1,S028,1
2026-02-03,20:35,1,S057,3
2026-02-03,20:29,1,S179,1
2026-02-03,21:26,1,S097,1
2026-02-03,21:05,1,S160,4
2026-02-03,21:59,1,S015,2
2026-02-03,21:25,1,S150,2
2026-02-03,20:21,1,S069,1
2026-02-03,08:59,2,S090,1
2026-02-03,08:54,2,S063,1
2026-02-03,07:21,2,S084,1
2026-02-03,08:54,2,S022,2
2026-02-03,07:50,2,S094,1
2026-02-03,08:57,2,S179,2
2026-02-03,07:03,2,S046,1
2026-02-03,07:08,2,S094,2
2026-02-03,08:42,2,S070,2
2026-02-03,12:06,2,S150,1
2026-02-03,11:02,2,S050,1
2026-02-03,11:57,2,S028,1
2026-02-03,12:37,2,S135,2
2026-02-03,11:53,2,S102,2
2026-02-03,13:54,2,S165,1
2026-02-03,13:32,2,S156,2
2026-02-03,11:44,2,S101,1
2026-02-03,12:42,2,S122,1
2026-02-03,12:22,2,S155,3
2026-02-03,13:52,2,S061,1
2026-02-03,12:42,2,S038,1
2026-02-03,13:09,2,S016,1
2026-02-03,13:56,2,S028,1
2026-02-03,12:08,2,S019,1
2026-02-03,12:49,2,S052,1
2026-02-03,13:30,2,S153,2
2026-02-03,13:42,2,S166,1
2026-02-03,11:57,2,S040,1
2026-02-03,12:12,2,S190,1
2026-02-03,12:24,2,S128,1
2026-02-03,12:42,2,S083,2
2026-02-03,12:08,2,S182,4
2026-02-03,12:42,2,S146,1
2026-02-03,13:11,2,S043,3
2026-02-03,12:26,2,S086,1
2026-02-03,17:02,2,S145,1
2026-02-03,18:17,2,S107,1
2026-02-03,17:49,2,S093,1
2026-02-03,19:21,2,S005,1
2026-02-03,17:30,2,S052,2
2026-02-03,17:09,2,S175,1
2026-02-03,19:32,2,S101,3
2026-02-03,19:37,2,S096,1
2026-02-03,19:51,2,S185,1
2026-02-03,19:35,2,S194,2
2026-02-03,18:02,2,S005,1
2026-02-03,18:37,2,S122,1
2026-02-03,18:59,2,S147,2
2026-02-03,17:59,2,S098,3
2026-02-03,18:19,2,S059,2
2026-02-03,19:57,2,S005,2
2026-02-03,19:14,2,S116,2
2026-02-03,17:25,2,S013,3
2026-02-03,17:51,2,S124,1
2026-02-03,18:01,2,S197,1
2026-02-03,21:49,2,S135,1
2026-02-03,20:34,2,S026,1
2026-02-03,20:59,2,S075,2
2026-02-03,09:43,2,S110,1
2026-02-03,10:21,2,S166,1
2026-02-03,07:30,3,S034,1
2026-02-03,08:10,3,S125,1
2026-02-03,07:57,3,S093,1
2026-02-03,07:48,3,S150,1
2026-02-03,07:04,3,S001,2
2026-02-03,07:04,3,S070,3
2026-02-03,07:07,3,S139,2
2026-02-03,08:32,3,S172,1
2026-02-03,13:17,3,S029,1
2026-02-03,12:11,3,S079,2
2026-02-03,13:01,3,S029,2
2026-02-03,11:10,3,S042,1
2026-02-03,13:52,3,S177,1
2026-02-03,12:01,3,S127,2
2026-02-03,11:51,3,S055,1
2026-02-03,11:12,3,S165,1
2026-02-03,13:44,3,S191,1
2026-02-03,11:53,3,S127,1
2026-02-03,13:49,3,S114,3
2026-02-03,11:57,3,S116,4
2026-02-03,11:00,3,S186,1
2026-02-03,12:41,3,S002,1
2026-02-03,12:55,3,S032,1
2026-02-03,13:33,3,S044,1
2026-02-03,12:31,3,S100,1
2026-02-03,11:39,3,S164,2
2026-02-03,12:15,3,S076,1
2026-02-03,11:54,3,S077,1
2026-02-03,13:08,3,S040,1
2026-02-03,12:21,3,S136,1
2026-02-03,12:04,3,S105,1
2026-02-03,11:01,3,S198,1
2026-02-03,11:55,3,S135,4
2026-02-03,13:38,3,S032,1
2026-02-03,12:49,3,S047,1
2026-02-03,13:13,3,S017,3
2026-02-03,12:19,3,S150,4
2026-02-03,11:51,3,S177,1
2026-02-03,13:19,3,S032,2
2026-02-03,12:48,3,S125,1
2026-02-03,11:42,3,S036,1
2026-02-03,11:06,3,S036,1
2026-02-03,12:02,3,S150,2
2026-02-03,11:16,3,S144,2
2026-02-03,11:05,3,S161,1
2026-02-03,13:55,3,S005,1
2026-02-03,18:13,3,S190,2
2026-02-03,19:15,3,S142,1
2026-02-03,18:36,3,S049,1
2026-02-03,18:35,3,S111,2
2026-02-03,17:39,3,S143,2
2026-02-03,18:22,3,S152,2
2026-02-03,18:58,3,S175,3
2026-02-03,17:45,3,S138,1
2026-02-03,17:07,3,S079,2
2026-02-03,19:08,3,S149,2
2026-02-03,17:42,3,S183,1
2026-02-03,17:14,3,S188,1
2026-02-03,17:43,3,S071,1
2026-02-03,17:36,3,S054,1
2026-02-03,19:07,3,S036,2
2026-02-03,18:13,3,S181,2
2026-02-03,17:55,3,S097,1
2026-02-03,19:33,3,S057,1
2026-02-03,19:09,3,S091,4
2026-02-03,17:55,3,S063,1
2026-02-03,18:31,3,S079,1
2026-02-03,17:27,3,S022,1
2026-02-03,19:29,3,S039,1
2026-02-03,18:09,3,S046,1
2026-02-03,18:49,3,S196,1
2026-02-03,19:04,3,S181,1
2026-02-03,17:28,3,S071,1
2026-02-03,21:24,3,S123,1
2026-02-03,20:28,3,S076,1
2026-02-03,21:24,3,S142,2
2026-02-03,20:07,3,S095,2
2026-02-03,07:17,4,S093,1
2026-02-03,08:01,4,S028,2
2026-02-03,07:57,4,S063,3
2026-02-03,07:40,4,S048,2
2026-02-03,07:20,4,S108,1
2026-02-03,08:00,4,S093,2
2026-02-03,08:16,4,S065,1
2026-02-03,08:42,4,S169,2
2026-02-03,08:06,4,S076,1
2026-02-03,08:02,4,S075,1
2026-02-03,13:21,4,S168,2
2026-02-03,11:44,4,S145,1
2026-02-03,11:14,4,S136,1
2026-02-03,12:34,4,S200,3
2026-02-03,13:28,4,S067,1
2026-02-03,11:23,4,S066,1
2026-02-03,11:58,4,S080,1
2026-02-03,13:37,4,S024,2
2026-02-03,12:59,4,S031,2
2026-02-03,11:51,4,S154,1
2026-02-03,13:47,4,S012,2
2026-02-03,12:44,4,S043,1
2026-02-03,13:48,4,S150,2
2026-02-03,11:50,4,S033,1
2026-02-03,13:37,4,S148,1
2026-02-03,12:00,4,S109,3
2026-02-03,12:35,4,S034,1
2026-02-03,13:36,4,S071,1
2026-02-03,11:11,4,S023,1
2026-02-03,13:11,4,S054,4
2026-02-03,11:08,4,S016,1
2026-02-03,13:28,4,S035,1
2026-02-03,11:07,4,S094,1
2026-02-03,13:48,4,S200,1
2026-02-03,12:09,4,S041,1
2026-02-03,12:24,4,S096,2
2026-02-03,11:34,4,S108,4
2026-02-03,11:05,4,S048,1
2026-02-03,12:06,4,S051,1
2026-02-03,12:45,4,S199,1
2026-02-03,13:57,4,S150,1
2026-02-03,12:56,4,S153,3
2026-02-03,13:42,4,S109,1
2026-02-03,11:39,4,S094,1
2026-02-03,12:38,4,S188,2
2026-02-03,11:12,4,S160,1
2026-02-03,12:59,4,S149,2
2026-02-03,11:50,4,S059,1
2026-02-03,13:44,4,S144,2
2026-02-03,12:25,4,S045,3
2026-02-03,11:33,4,S060,2
2026-02-03,11:15,4,S176,4
2026-02-03,13:56,4,S138,1
2026-02-03,13:05,4,S078,1
2026-02-03,12:21,4,S012,2
2026-02-03,18:31,4,S068,1
2026-02-03,19:40,4,S038,1
2026-02-03,19:28,4,S185,1
2026-02-03,19:34,4,S195,1
2026-02-03,18:29,4,S071,1
2026-02-03,18:01,4,S003,1
2026-02-03,17:49,4,S015,2
2026-02-03,17:20,4,S191,1
2026-02-03,19:37,4,S177,1
2026-02-03,17:30,4,S160,1
2026-02-03,19:23,4,S162,1
2026-02-03,19:38,4,S039,3
2026-02-03,18:20,4,S152,1
2026-02-03,19:18,4,S032,1
2026-02-03,19:52,4,S172,2
2026-02-03,19:34,4,S029,1
2026-02-03,17:11,4,S179,1
2026-02-03,17:20,4,S128,1
2026-02-03,18:01,4,S013,3
2026-02-03,17:42,4,S063,1
2026-02-03,18:22,4,S158,1
2026-02-03,18:33,4,S097,1
2026-02-03,19:07,4,S039,1
2026-02-03,18:32,4,S083,1
2026-02-03,18:42,4,S080,1
2026-02-03,17:50,4,S142,1
2026-02-03,19:02,4,S066,3
2026-02-03,17:26,4,S135,2
2026-02-03,19:22,4,S179,1
2026-02-03,19:54,4,S028,2
2026-02-03,17:17,4,S101,1
2026-02-03,18:53,4,S136,1
2026-02-03,19:00,4,S188,2
2026-02-03,18:54,4,S140,2
2026-02-03,18:56,4,S120,2
2026-02-03,19:48,4,S166,1
2026-02-03,17:25,4,S040,3
2026-02-03,20:09,4,S089,1
2026-02-03,20:33,4,S093,3
2026-02-03,21:19,4,S063,4
2026-02-03,21:48,4,S159,1
2026-02-03,07:19,5,S123,1
2026-02-03,07:52,5,S162,3
2026-02-03,08:10,5,S194,2
2026-02-03,08:55,5,S055,1
2026-02-03,08:21,5,S048,2
2026-02-03,07:42,5,S097,4
2026-02-03,08:26,5,S132,1
2026-02-03,07:49,5,S028,4
2026-02-03,08:15,5,S046,1
2026-02-03,08:21,5,S175,2
2026-02-03,07:43,5,S178,1
2026-02-03,07:54,5,S053,1
2026-02-03,07:13,5,S050,1
2026-02-03,08:37,5,S102,2
2026-02-03,07:51,5,S027,1
2026-02-03,07:06,5,S123,1
2026-02-03,13:56,5,S173,1
2026-02-03,11:15,5,S049,3
2026-02-03,12:13,5,S165,1
2026-02-03,12:14,5,S105,1
2026-02-03,11:46,5,S022,1
2026-02-03,13:48,5,S084,1
2026-02-03,12:06,5,S109,2
2026-02-03,13:46,5,S003,2
2026-02-03,11:13,5,S008,1
2026-02-03,13:06,5,S150,1
2026-02-03,11:53,5,S063,2
2026-02-03,13:24,5,S127,1
2026-02-03,12:46,5,S153,2
2026-02-03,11:46,5,S159,2
2026-02-03,13:13,5,S097,2
2026-02-03,11:56,5,S080,1
2026-02-03,13:04,5,S164,1
2026-02-03,13:18,5,S075,4
2026-02-03,11:14,5,S009,1
2026-02-03,13:08,5,S045,2
2026-02-03,13:10,5,S130,1
2026-02-03,11:04,5,S071,2
2026-02-03,12:21,5,S010,1
2026-02-03,13:47,5,S133,1
2026-02-03,13:26,5,S100,1
2026-02-03,13:01,5,S127,2
2026-02-03,12:27,5,S012,2
2026-02-03,13:44,5,S192,1
2026-02-03,11:27,5,S012,1
2026-02-03,11:55,5,S051,2
2026-02-03,12:24,5,S009,1
2026-02-03,12:09,5,S052,1
2026-02-03,11:11,5,S094,1
2026-02-03,12:03,5,S047,1
2026-02-03,12:36,5,S161,1
2026-02-03,12:27,5,S042,1
2026-02-03,13:13,5,S075,1
2026-02-03,13:02,5,S078,1
2026-02-03,19:00,5,S200,1
2026-02-03,17:21,5,S123,1
2026-02-03,19:58,5,S035,1
2026-02-03,18:02,5,S166,2
2026-02-03,18:39,5,S192,1
2026-02-03,18:28,5,S015,1
2026-02-03,19:23,5,S020,1
2026-02-03,18:18,5,S183,1
2026-02-03,18:16,5,S170,1
2026-02-03,19:36,5,S176,1
2026-02-03,19:51,5,S076,3
2026-02-03,19:41,5,S196,1
2026-02-03,19:48,5,S133,4
2026-02-03,18:09,5,S104,1
2026-02-03,19:36,5,S085,1
2026-02-03,19:06,5,S198,1
2026-02-03,19:56,5,S048,1
2026-02-03,17:56,5,S048,1
2026-02-03,17:18,5,S111,2
2026-02-03,18:36,5,S105,1
2026-02-03,19:44,5,S143,3
2026-02-03,18:09,5,S111,2
2026-02-03,17:41,5,S080,1
2026-02-03,19:46,5,S156,1
2026-02-03,17:20,5,S100,1
2026-02-03,19:15,5,S189,1
2026-02-03,19:48,5,S073,1
2026-02-03,17:57,5,S189,1
2026-02-03,17:09,5,S113,1
2026-02-03,18:01,5,S038,1
2026-02-03,18:37,5,S042,4
2026-02-03,18:42,5,S141,2
2026-02-03,21:36,5,S022,3
2026-02-03,20:00,5,S026,1
2026-02-03,20:49,5,S136,1
2026-02-03,21:36,5,S031,1
2026-02-04,07:49,1,S139,2
2026-02-04,07:15,1,S131,4
2026-02-04,08:40,1,S043,1
2026-02-04,08:48,1,S002,3
2026-02-04,08:38,1,S017,2
2026-02-04,07:07,1,S129,1
2026-02-04,07:04,1,S050,1
2026-02-04,08:52,1,S013,1
2026-02-04,07:24,1,S075,4
2026-02-04,07:18,1,S095,1
2026-02-04,07:29,1,S175,2
2026-02-04,07:55,1,S123,1
2026-02-04,07:03,1,S075,2
2026-02-04,08:01,1,S196,1
2026-02-04,08:25,1,S183,1
2026-02-04,08:56,1,S104,2
2026-02-04,08:42,1,S036,2
2026-02-04,08:01,1,S156,3
2026-02-04,08:59,1,S047,1
2026-02-04,07:49,1,S176,2
2026-02-04,08:04,1,S146,1
2026-02-04,07:05,1,S081,1
2026-02-04,08:45,1,S120,1
2026-02-04,07:29,1,S003,1
2026-02-04,07:54,1,S174,1
2026-02-04,07:05,1,S036,4
2026-02-04,07:48,1,S172,1
2026-02-04,12:08,1,S100,2
2026-02-04,12:07,1,S115,1
2026-02-04,11:57,1,S073,1
2026-02-04,13:03,1,S192,1
2026-02-04,12:03,1,S102,3
2026-02-04,12:32,1,S025,3
2026-02-04,12:17,1,S014,3
2026-02-04,11:28,1,S065,4
2026-02-04,11:25,1,S045,1
2026-02-04,12:47,1,S048,1
2026-02-04,11:04,1,S042,2
2026-02-04,13:05,1,S151,1
2026-02-04,13:52,1,S161,1
2026-02-04,11:16,1,S044,1
2026-02-04,13:34,1,S188,1
2026-02-04,13:38,1,S060,1
2026-02-04,13:15,1,S046,1
2026-02-04,13:43,1,S098,1
2026-02-04,11:36,1,S006,1
2026-02-04,12:50,1,S126,1
2026-02-04,12:43,1,S154,1
2026-02-04,13:03,1,S061,2
2026-02-04,12:33,1,S003,1
2026-02-04,12:48,1,S139,1
2026-02-04,11:05,1,S066,2
2026-02-04,13:22,1,S118,1
2026-02-04,13:55,1,S097,1
2026-02-04,13:28,1,S120,2
2026-02-04,13:09,1,S049,1
2026-02-04,11:36,1,S146,2
2026-02-04,12:29,1,S143,2
2026-02-04,13:34,1,S127,2
2026-02-04,13:38,1,S005,1
2026-02-04,11:08,1,S097,1
2026-02-04,11:38,1,S178,1
2026-02-04,12:46,1,S158,1
2026-02-04,12:41,1,S156,1
2026-02-04,12:54,1,S023,1
2026-02-04,13:05,1,S116,1
2026-02-04,13:34,1,S193,1
2026-02-04,11:44,1,S049,1
2026-02-04,11:57,1,S154,1
2026-02-04,11:34,1,S010,2
2026-02-04,13:28,1,S200,1
2026-02-04,11:39,1,S161,1
2026-02-04,13:29,1,S116,3
2026-02-04,13:09,1,S127,1
2026-02-04,13:31,1,S043,1
2026-02-04,12:33,1,S013,1
2026-02-04,13:34,1,S120,2
2026-02-04,13:11,1,S095,1
2026-02-04,11:44,1,S008,1
2026-02-04,13:57,1,S100,1
2026-02-04,12:46,1,S186,3
2026-02-04,11:01,1,S178,1
2026-02-04,11:49,1,S069,1
2026-02-04,12:11,1,S195,3
2026-02-04,12:12,1,S157,1
2026-02-04,12:11,1,S044,3
2026-02-04,19:34,1,S101,1
2026-02-04,17:55,1,S189,2
2026-02-04,17:21,1,S095,1
2026-02-04,17:34,1,S124,2
2026-02-04,17:58,1,S189,3
2026-02-04,17:25,1,S066,1
2026-02-04,18:33,1,S035,1
2026-02-04,17:55,1,S184,1
2026-02-04,19:25,1,S156,1
2026-02-04,19:16,1,S144,1
2026-02-04,18:01,1,S198,1
2026-02-04,19:18,1,S052,1
2026-02-04,18:40,1,S132,1
2026-02-04,19:04,1,S154,1
2026-02-04,19:30,1,S051,2
2026-02-04,19:53,1,S074,1
2026-02-04,17:05,1,S093,1
2026-02-04,17:20,1,S028,1
2026-02-04,18:52,1,S049,1
2026-02-04,18:39,1,S122,1
2026-02-04,19:54,1,S126,1
2026-02-04,18:54,1,S074,1
2026-02-04,17:44,1,S073,2
2026-02-04,17:02,1,S116,1
2026-02-04,19:33,1,S195,2
2026-02-04,19:30,1,S043,2
2026-02-04,18:00,1,S034,2
2026-02-04,17:54,1,S100,3
2026-02-04,18:10,1,S143,1
2026-02-04,18:26,1,S084,1
2026-02-04,19:32,1,S138,3
2026-02-04,18:17,1,S043,1
2026-02-04,17:31,1,S075,1
2026-02-04,19:40,1,S107,2
2026-02-04,18:50,1,S049,2
2026-02-04,19:08,1,S040,3
2026-02-04,17:51,1,S007,4
2026-02-04,17:59,1,S011,2
2026-02-04,17:51,1,S195,1
2026-02-04,19:56,1,S061,3
2026-02-04,17:41,1,S030,1
